fips,name,state,tavg_current,tavg_prior,delta_f,anomaly_current,current_period,prior_period
28015,Carroll County,Mississippi,68.9,69.9,-1.0,6.2,202604,202504
28017,Chickasaw County,Mississippi,67,66.3,0.7,4.8,202604,202504
28019,Choctaw County,Mississippi,67.5,67.4,0.1,5.4,202604,202504
28021,Claiborne County,Mississippi,69.7,70.3,-0.6,4.7,202604,202504
28023,Clarke County,Mississippi,67.4,67.1,0.3,3.3,202604,202504
28025,Clay County,Mississippi,67.1,67.2,-0.1,4.5,202604,202504
28027,Coahoma County,Mississippi,69,67.6,1.4,6.7,202604,202504
28029,Copiah County,Mississippi,69.5,70.2,-0.7,4.9,202604,202504
28031,Covington County,Mississippi,68.8,69.5,-0.7,4.1,202604,202504
28033,DeSoto County,Mississippi,69.2,65.6,3.6,7.6,202604,202504
28035,Forrest County,Mississippi,69.1,69.9,-0.8,3.7,202604,202504
28037,Franklin County,Mississippi,69.6,69.8,-0.2,4.6,202604,202504
28039,George County,Mississippi,69.3,69.7,-0.4,3.5,202604,202504
28041,Greene County,Mississippi,68.4,69.1,-0.7,2.9,202604,202504
28043,Grenada County,Mississippi,68.6,68.4,0.2,5.9,202604,202504
28045,Hancock County,Mississippi,70.3,70.6,-0.3,4.2,202604,202504
28047,Harrison County,Mississippi,70.1,70.3,-0.2,4,202604,202504
28049,Hinds County,Mississippi,69.7,70.5,-0.8,5.3,202604,202504
28051,Holmes County,Mississippi,69.8,70.4,-0.6,6.3,202604,202504
28053,Humphreys County,Mississippi,70.6,70.1,0.5,6.6,202604,202504
28055,Issaquena County,Mississippi,70.4,69.9,0.5,6.1,202604,202504
28057,Itawamba County,Mississippi,65.8,66,-0.2,4.5,202604,202504
28059,Jackson County,Mississippi,69.9,69.8,0.1,3.7,202604,202504
28061,Jasper County,Mississippi,67.5,67.5,0.0,3.6,202604,202504
28063,Jefferson County,Mississippi,69.6,69.9,-0.3,4.5,202604,202504
28065,Jefferson Davis County,Mississippi,69.4,70,-0.6,4.7,202604,202504
28067,Jones County,Mississippi,68.1,68.6,-0.5,3.2,202604,202504
28069,Kemper County,Mississippi,67.4,67.4,0.0,4.4,202604,202504
28071,Lafayette County,Mississippi,68,65.8,2.2,6.1,202604,202504
28073,Lamar County,Mississippi,69.5,70.1,-0.6,4.2,202604,202504
28075,Lauderdale County,Mississippi,67.6,67.4,0.2,4.2,202604,202504
28077,Lawrence County,Mississippi,69.8,70.3,-0.5,4.9,202604,202504
28079,Leake County,Mississippi,68.4,69,-0.6,5.5,202604,202504
28081,Lee County,Mississippi,66.4,66.2,0.2,4.7,202604,202504
28083,Leflore County,Mississippi,69.7,70,-0.3,6.3,202604,202504
28085,Lincoln County,Mississippi,69.4,69.8,-0.4,4.7,202604,202504
28087,Lowndes County,Mississippi,67.1,67.7,-0.6,4.3,202604,202504
28089,Madison County,Mississippi,69.7,70.2,-0.5,5.7,202604,202504
28091,Marion County,Mississippi,70.4,70.6,-0.2,4.9,202604,202504
28093,Marshall County,Mississippi,67.9,65,2.9,6.9,202604,202504
28095,Monroe County,Mississippi,66.6,67,-0.4,4.4,202604,202504
28097,Montgomery County,Mississippi,68.2,68.6,-0.4,5.9,202604,202504
28099,Neshoba County,Mississippi,67.5,67.6,-0.1,4.9,202604,202504
28101,Newton County,Mississippi,67.5,67.7,-0.2,4.4,202604,202504
28103,Noxubee County,Mississippi,67.3,67.4,-0.1,4.4,202604,202504
28105,Oktibbeha County,Mississippi,67.2,67.3,-0.1,4.6,202604,202504
28107,Panola County,Mississippi,68.6,66.6,2.0,6.3,202604,202504
28109,Pearl River County,Mississippi,70,70.4,-0.4,4.4,202604,202504
28111,Perry County,Mississippi,68.7,69.5,-0.8,3.3,202604,202504
28113,Pike County,Mississippi,69.7,70,-0.3,4.6,202604,202504
28115,Pontotoc County,Mississippi,67,65.7,1.3,5.3,202604,202504
28117,Prentiss County,Mississippi,65.8,65.1,0.7,5.1,202604,202504
28119,Quitman County,Mississippi,69.1,67.5,1.6,6.5,202604,202504
28121,Rankin County,Mississippi,69,70,-1,5.1,202604,202504
28123,Scott County,Mississippi,68.1,68.9,-0.8,4.9,202604,202504
28125,Sharkey County,Mississippi,70.6,69.8,0.8,6.3,202604,202504
28127,Simpson County,Mississippi,69,69.9,-0.9,4.8,202604,202504
28129,Smith County,Mississippi,68.2,69,-0.8,4.3,202604,202504
28131,Stone County,Mississippi,69.6,70.3,-0.7,4,202604,202504
28133,Sunflower County,Mississippi,69.7,68.9,0.8,6.3,202604,202504
28135,Tallahatchie County,Mississippi,69,68.3,0.7,6.1,202604,202504
28137,Tate County,Mississippi,68.9,66,2.9,7,202604,202504
28139,Tippah County,Mississippi,66.2,64.1,2.1,5.8,202604,202504
28141,Tishomingo County,Mississippi,65.6,64.6,1.0,5.5,202604,202504
28143,Tunica County,Mississippi,69.6,66.5,3.1,7.6,202604,202504
28145,Union County,Mississippi,66.8,65.4,1.4,5.5,202604,202504
28147,Walthall County,Mississippi,70.1,70.3,-0.2,4.8,202604,202504
28149,Warren County,Mississippi,70,70.5,-0.5,5.3,202604,202504
28151,Washington County,Mississippi,70.2,68.8,1.4,6.4,202604,202504
28153,Wayne County,Mississippi,67.3,67.7,-0.4,2.5,202604,202504
28155,Webster County,Mississippi,67.5,67,0.5,5.4,202604,202504
28157,Wilkinson County,Mississippi,70.6,70.4,0.2,4.7,202604,202504
28159,Winston County,Mississippi,67.2,67.2,0.0,4.9,202604,202504
28161,Yalobusha County,Mississippi,68.2,66.8,1.4,5.8,202604,202504
28163,Yazoo County,Mississippi,70.4,70.6,-0.2,6.1,202604,202504
29001,Adair County,Missouri,58.5,54.4,4.1,7.5,202604,202504
29003,Andrew County,Missouri,59,55,4,6.6,202604,202504
29005,Atchison County,Missouri,57.2,54.5,2.7,5.4,202604,202504
29007,Audrain County,Missouri,60.5,55.8,4.7,7.5,202604,202504
29009,Barry County,Missouri,63.3,58.7,4.6,7,202604,202504
29011,Barton County,Missouri,63.1,58.1,5.0,6.6,202604,202504
29013,Bates County,Missouri,61.6,57.2,4.4,6.2,202604,202504
29015,Benton County,Missouri,62.8,56.7,6.1,8,202604,202504
29017,Bollinger County,Missouri,64,58.7,5.3,7.5,202604,202504
29019,Boone County,Missouri,60.9,57.5,3.4,7,202604,202504
29021,Buchanan County,Missouri,59.6,55.5,4.1,6.5,202604,202504
29023,Butler County,Missouri,65.7,60.9,4.8,7.2,202604,202504
29025,Caldwell County,Missouri,58.8,54.6,4.2,6.4,202604,202504
29027,Callaway County,Missouri,61.6,57.6,4.0,7.5,202604,202504
29029,Camden County,Missouri,63.4,58.2,5.2,8.1,202604,202504
29031,Cape Girardeau County,Missouri,64.6,59.4,5.2,8.2,202604,202504
29033,Carroll County,Missouri,59.9,55.6,4.3,6.6,202604,202504
29035,Carter County,Missouri,64,59.1,4.9,7.2,202604,202504
29037,Cass County,Missouri,60.9,57.1,3.8,6.7,202604,202504
29039,Cedar County,Missouri,62.6,58.5,4.1,6.6,202604,202504
29041,Chariton County,Missouri,60.5,56.3,4.2,7.3,202604,202504
29043,Christian County,Missouri,63.4,58.1,5.3,8.1,202604,202504
29045,Clark County,Missouri,58.4,54,4.4,6.7,202604,202504
29047,Clay County,Missouri,60,56.3,3.7,6.7,202604,202504
29049,Clinton County,Missouri,58.9,55,3.9,6.5,202604,202504
29051,Cole County,Missouri,63.2,58.3,4.9,8.1,202604,202504
29053,Cooper County,Missouri,61.9,57.4,4.5,7.9,202604,202504
29055,Crawford County,Missouri,63.1,57.2,5.9,8.6,202604,202504
29057,Dade County,Missouri,63.1,58.6,4.5,7.1,202604,202504
29059,Dallas County,Missouri,62.8,57.3,5.5,7.8,202604,202504
29061,Daviess County,Missouri,58.6,54.5,4.1,6.5,202604,202504
29063,DeKalb County,Missouri,58.6,54.7,3.9,6.5,202604,202504
29065,Dent County,Missouri,63.4,56.9,6.5,8.7,202604,202504
29067,Douglas County,Missouri,64,58.7,5.3,8.6,202604,202504
29069,Dunklin County,Missouri,67.4,63,4.4,8,202604,202504
29071,Franklin County,Missouri,62.6,57.1,5.5,8.1,202604,202504
29073,Gasconade County,Missouri,62.5,57.2,5.3,8.2,202604,202504
29075,Gentry County,Missouri,58.2,54.4,3.8,6.7,202604,202504
29077,Greene County,Missouri,62.8,57.9,4.9,7.7,202604,202504
29079,Grundy County,Missouri,58.6,54.4,4.2,6.4,202604,202504
29081,Harrison County,Missouri,57.6,53.7,3.9,6.5,202604,202504
29083,Henry County,Missouri,62.1,57,5.1,6.9,202604,202504
29085,Hickory County,Missouri,62.5,57.2,5.3,7.2,202604,202504
29087,Holt County,Missouri,58.9,55.2,3.7,6.3,202604,202504
29089,Howard County,Missouri,61.1,57.3,3.8,7.5,202604,202504
29091,Howell County,Missouri,64,59.5,4.5,8.3,202604,202504
29093,Iron County,Missouri,63.2,57.3,5.9,8.5,202604,202504
29095,Jackson County,Missouri,60.6,57,3.6,6.8,202604,202504
29097,Jasper County,Missouri,63.3,59,4.3,6.5,202604,202504
29099,Jefferson County,Missouri,63.5,58,5.5,8.2,202604,202504
29101,Johnson County,Missouri,61.3,56.9,4.4,7.3,202604,202504
29103,Knox County,Missouri,58.4,54.2,4.2,7.1,202604,202504
29105,Laclede County,Missouri,63.5,57.8,5.7,8.5,202604,202504
29107,Lafayette County,Missouri,60.6,56.4,4.2,7.1,202604,202504
29109,Lawrence County,Missouri,62.9,58.1,4.8,7.1,202604,202504
29111,Lewis County,Missouri,58.9,54.4,4.5,6.8,202604,202504
29113,Lincoln County,Missouri,61.7,55.4,6.3,8.1,202604,202504
29115,Linn County,Missouri,59.1,55.2,3.9,6.7,202604,202504
29117,Livingston County,Missouri,59.1,54.9,4.2,6.3,202604,202504
